index;Hydro_power
4138;0,71
4139;0,71
4140;0,71
4141;0,71
4142;0,71
4143;0,71
4144;0,71
4145;0,71
4146;0,71
4147;0,71
4148;0,71
4149;0,71
4150;0,71
4151;0,71
4152;0,71
4153;0,71
4154;0,71
4155;0,71
4156;0,71
4157;0,71
4158;0,71
4159;0,71
4160;0,71
4161;0,71
4162;0,71
4163;0,71
4164;0,71
4165;0,71
4166;0,71
4167;0,71
4168;0,71
4169;0,71
4170;0,71
4171;0,71
4172;0,71
4173;0,71
4174;0,71
4175;0,71
4176;0,71
4177;0,71
4178;0,71
4179;0,71
4180;0,71
4181;0,71
4182;0,71
4183;0,71
4184;0,71
4185;0,71
4186;0,71
4187;0,71
4188;0,71
4189;0,71
4190;0,71
4191;0,71
4192;0,71
4193;0,71
4194;0,71
4195;0,71
4196;0,71
4197;0,71
4198;0,71
4199;0,71
4200;0,71
4201;0,71
4202;0,71
4203;0,71
4204;0,71
4205;0,71
4206;0,71
4207;0,71
4208;0,71
4209;0,71
4210;0,71
4211;0,71
4212;0,71
4213;0,71
4214;0,71
4215;0,71
4216;0,71
4217;0,71
4218;0,71
4219;0,71
4220;0,71
4221;0,71
4222;0,71
4223;0,71
4224;0,71
4225;0,71
4226;0,71
4227;0,71
4228;0,71
4229;0,71
4230;0,71
4231;0,71
4232;0,71
4233;0,71
4234;0,71
4235;0,71
4236;0,71
4237;0,71
4238;0,71
4239;0,71
4240;0,71
4241;0,71
4242;0,71
4243;0,71
4244;0,71
4245;0,71
4246;0,71
4247;0,71
4248;0,71
4249;0,71
4250;0,71
4251;0,71
4252;0,71
4253;0,71
4254;0,71
4255;0,71
4256;0,71
4257;0,71
4258;0,71
4259;0,71
4260;0,71
4261;0,71
4262;0,71
4263;0,71
4264;0,71
4265;0,71
4266;0,71
4267;0,71
4268;0,71
4269;0,71
4270;0,71
4271;0,71
4272;0,71
4273;0,71
4274;0,71
4275;0,71
4276;0,71
4277;0,71
4278;0,71
4279;0,71
4280;0,71
4281;0,71
4282;0,71
4283;0,71
4284;0,71
4285;0,71
4286;0,71
4287;0,71
4288;0,71
4289;0,71
4290;0,71
4291;0,71
4292;0,71
4293;0,71
4294;0,71
4295;0,71
4296;0,71
4297;0,71
4298;0,71
4299;0,71
4300;0,71
4301;0,71
4302;0,71
4303;0,71
4304;0,71
4305;0,71
4306;0,71
4307;0,71
4308;0,71
4309;0,71
4310;0,71
4311;0,71
4312;0,71
4313;0,71
4314;0,71
4315;0,71
4316;0,71
4317;0,71
4318;0,71
4319;0,71
4320;0,71
4321;0,71
4322;0,71
4323;0,71
4324;0,71
4325;0,71
4326;0,71
4327;0,71
4328;0,71
4329;0,71
4330;0,71
4331;0,71
4332;0,71
4333;0,71
4334;0,71
4335;0,71
4336;0,71
4337;0,71
4338;0,71
4339;0,71
4340;0,71
4341;0,71
4342;0,71
4343;0,71
4344;0,53
4345;0,53
4346;0,53
4347;0,53
4348;0,53
4349;0,53
4350;0,53
4351;0,53
4352;0,53
4353;0,53
4354;0,53
4355;0,53
4356;0,53
4357;0,53
4358;0,53
4359;0,53
4360;0,53
4361;0,53
4362;0,53
4363;0,53
4364;0,53
4365;0,53
4366;0,53
4367;0,53
4368;0,53
4369;0,53
4370;0,53
4371;0,53
4372;0,53
4373;0,53
4374;0,53
4375;0,53
4376;0,53
4377;0,53
4378;0,53
4379;0,53
4380;0,53
4381;0,53
4382;0,53
4383;0,53
4384;0,53
4385;0,53
4386;0,53
4387;0,53
4388;0,53
4389;0,53
4390;0,53
4391;0,53
4392;0,53
4393;0,53
4394;0,53
4395;0,53
4396;0,53
4397;0,53
4398;0,53
4399;0,53
4400;0,53
4401;0,53
4402;0,53
4403;0,53
4404;0,53
4405;0,53
4406;0,53
4407;0,53
4408;0,53
4409;0,53
4410;0,53
4411;0,53
4412;0,53
4413;0,53
4414;0,53
4415;0,53
4416;0,53
4417;0,53
4418;0,53
4419;0,53
4420;0,53
4421;0,53
4422;0,53
4423;0,53
4424;0,53
4425;0,53
4426;0,53
4427;0,53
4428;0,53
4429;0,53
4430;0,53
4431;0,53
4432;0,53
4433;0,53
4434;0,53
4435;0,53
4436;0,53
4437;0,53
4438;0,53
4439;0,53
4440;0,53
4441;0,53
4442;0,53
4443;0,53
4444;0,53
4445;0,53
4446;0,53
4447;0,53
4448;0,53
4449;0,53
4450;0,53
4451;0,53
4452;0,53
4453;0,53
4454;0,53
4455;0,53
4456;0,53
4457;0,53
4458;0,53
4459;0,53
4460;0,53
4461;0,53
4462;0,53
4463;0,53
4464;0,53
4465;0,53
4466;0,53
4467;0,53
4468;0,53
4469;0,53
4470;0,53
4471;0,53
4472;0,53
4473;0,53
4474;0,53
4475;0,53
4476;0,53
4477;0,53
4478;0,53
4479;0,53
4480;0,53
4481;0,53
4482;0,53
4483;0,53
4484;0,53
4485;0,53
4486;0,53
4487;0,53
4488;0,53
4489;0,53
4490;0,53
4491;0,53
4492;0,53
4493;0,53
4494;0,53
4495;0,53
4496;0,53
4497;0,53
4498;0,53
4499;0,53
4500;0,53
4501;0,53
4502;0,53
4503;0,53
4504;0,53
4505;0,53
4506;0,53
4507;0,53
4508;0,53
4509;0,53
4510;0,53
4511;0,53
4512;0,53
4513;0,53
4514;0,53
4515;0,53
4516;0,53
4517;0,53
4518;0,53
4519;0,53
4520;0,53
4521;0,53
4522;0,53
4523;0,53
4524;0,53
4525;0,53
4526;0,53
4527;0,53
4528;0,53
4529;0,53
4530;0,53
4531;0,53
4532;0,53
4533;0,53
4534;0,53
4535;0,53
4536;0,53
4537;0,53
4538;0,53
4539;0,53
4540;0,53
4541;0,53
4542;0,53
4543;0,53
4544;0,53
4545;0,53
4546;0,53
4547;0,53
4548;0,53
4549;0,53
4550;0,53
4551;0,53
4552;0,53
4553;0,53
4554;0,53
4555;0,53
4556;0,53
4557;0,53
4558;0,53
4559;0,53
4560;0,53
4561;0,53
4562;0,53
4563;0,53
4564;0,53
4565;0,53
4566;0,53
4567;0,53
4568;0,53
4569;0,53
4570;0,53
4571;0,53
4572;0,53
4573;0,53
4574;0,53
4575;0,53
4576;0,53
4577;0,53
4578;0,53
4579;0,53
4580;0,53
4581;0,53
4582;0,53
4583;0,53
4584;0,53
4585;0,53
4586;0,53
4587;0,53
4588;0,53
4589;0,53
4590;0,53
4591;0,53
4592;0,53
4593;0,53
4594;0,53
4595;0,53
4596;0,53
4597;0,53
4598;0,53
4599;0,53
4600;0,53
4601;0,53
4602;0,53
4603;0,53
4604;0,53
4605;0,53
4606;0,53
4607;0,53
4608;0,53
4609;0,53
4610;0,53
4611;0,53
4612;0,53
4613;0,53
4614;0,53
4615;0,53
4616;0,53
4617;0,53
4618;0,53
4619;0,53
4620;0,53
4621;0,53
4622;0,53
4623;0,53
4624;0,53
4625;0,53
4626;0,53
4627;0,53
4628;0,53
4629;0,53
4630;0,53
4631;0,53
4632;0,53
4633;0,53
4634;0,53
4635;0,53
4636;0,53
4637;0,53
4638;0,53
4639;0,53
4640;0,53
4641;0,53
4642;0,53
4643;0,53
4644;0,53
4645;0,53
4646;0,53
4647;0,53
4648;0,53
4649;0,53
4650;0,53
4651;0,53
4652;0,53
4653;0,53
4654;0,53
4655;0,53
4656;0,53
4657;0,53
4658;0,53
4659;0,53
4660;0,53
4661;0,53
4662;0,53
4663;0,53
4664;0,53
4665;0,53
4666;0,53
4667;0,53
4668;0,53
4669;0,53
4670;0,53
4671;0,53
4672;0,53
4673;0,53
4674;0,53
4675;0,53
4676;0,53
4677;0,53
4678;0,53
4679;0,53
4680;0,53
4681;0,53
4682;0,53
4683;0,53
4684;0,53
4685;0,53
4686;0,53
4687;0,53
4688;0,53
4689;0,53
4690;0,53
4691;0,53
4692;0,53
4693;0,53
4694;0,53
4695;0,53
4696;0,53
4697;0,53
4698;0,53
4699;0,53
4700;0,53
4701;0,53
4702;0,53
4703;0,53
4704;0,53
4705;0,53
4706;0,53
4707;0,53
4708;0,53
4709;0,53
4710;0,53
4711;0,53
4712;0,53
4713;0,53
4714;0,53
4715;0,53
4716;0,53
4717;0,53
4718;0,53
4719;0,53
4720;0,53
4721;0,53
4722;0,53
4723;0,53
4724;0,53
4725;0,53
4726;0,53
4727;0,53
4728;0,53
4729;0,53
4730;0,53
4731;0,53
4732;0,53
4733;0,53
4734;0,53
4735;0,53
4736;0,53
4737;0,53
4738;0,53
4739;0,53
4740;0,53
4741;0,53
4742;0,53
4743;0,53
4744;0,53
4745;0,53
4746;0,53
4747;0,53
4748;0,53
4749;0,53
4750;0,53
4751;0,53
4752;0,53
4753;0,53
4754;0,53
4755;0,53
4756;0,53
4757;0,53
4758;0,53
4759;0,53
4760;0,53
4761;0,53
4762;0,53
4763;0,53
4764;0,53
4765;0,53
4766;0,53
4767;0,53
4768;0,53
4769;0,53
4770;0,53
4771;0,53
4772;0,53
4773;0,53
4774;0,53
4775;0,53
4776;0,53
4777;0,53
4778;0,53
4779;0,53
4780;0,53
4781;0,53
4782;0,53
4783;0,53
4784;0,53
4785;0,53
4786;0,53
4787;0,53
4788;0,53
4789;0,53
4790;0,53
4791;0,53
4792;0,53
4793;0,53
4794;0,53
4795;0,53
4796;0,53
4797;0,53
4798;0,53
4799;0,53
4800;0,53
4801;0,53
4802;0,53
4803;0,53
4804;0,53
4805;0,53
4806;0,53
4807;0,53
4808;0,53
4809;0,53
4810;0,53
4811;0,53
4812;0,53
4813;0,53
4814;0,53
4815;0,53
4816;0,53
4817;0,53
4818;0,53
4819;0,53
4820;0,53
4821;0,53
4822;0,53
4823;0,53
4824;0,53
4825;0,53
4826;0,53
4827;0,53
4828;0,53
4829;0,53
4830;0,53
4831;0,53
4832;0,53
4833;0,53
4834;0,53
4835;0,53
4836;0,53
4837;0,53
4838;0,53
4839;0,53
4840;0,53
4841;0,53
4842;0,53
4843;0,53
4844;0,53
4845;0,53
4846;0,53
4847;0,53
4848;0,53
4849;0,53
4850;0,53
4851;0,53
4852;0,53
4853;0,53
4854;0,53
4855;0,53
4856;0,53
4857;0,53
4858;0,53
4859;0,53
4860;0,53
4861;0,53
4862;0,53
4863;0,53
4864;0,53
4865;0,53
4866;0,53
4867;0,53
4868;0,53
4869;0,53
4870;0,53
4871;0,53
4872;0,53
4873;0,53
4874;0,53
4875;0,53
4876;0,53
4877;0,53
4878;0,53
4879;0,53
4880;0,53
4881;0,53
4882;0,53
4883;0,53
4884;0,53
4885;0,53
4886;0,53
4887;0,53
4888;0,53
4889;0,53
4890;0,53
4891;0,53
4892;0,53
4893;0,53
4894;0,53
4895;0,53
4896;0,53
4897;0,53
4898;0,53
4899;0,53
4900;0,53
4901;0,53
4902;0,53
4903;0,53
4904;0,53
4905;0,53
4906;0,53
4907;0,53
4908;0,53
4909;0,53
4910;0,53
4911;0,53
4912;0,53
4913;0,53
4914;0,53
4915;0,53
4916;0,53
4917;0,53
4918;0,53
4919;0,53
4920;0,53
4921;0,53
4922;0,53
4923;0,53
4924;0,53
4925;0,53
4926;0,53
4927;0,53
4928;0,53
4929;0,53
4930;0,53
4931;0,53
4932;0,53
4933;0,53
4934;0,53
4935;0,53
4936;0,53
4937;0,53
4938;0,53
4939;0,53
4940;0,53
4941;0,53
4942;0,53
4943;0,53
4944;0,53
4945;0,53
4946;0,53
4947;0,53
4948;0,53
4949;0,53
4950;0,53
4951;0,53
4952;0,53
4953;0,53
4954;0,53
4955;0,53
4956;0,53
4957;0,53
4958;0,53
4959;0,53
4960;0,53
4961;0,53
4962;0,53
4963;0,53
4964;0,53
4965;0,53
4966;0,53
4967;0,53
4968;0,53
4969;0,53
4970;0,53
4971;0,53
4972;0,53
4973;0,53
4974;0,53
4975;0,53
4976;0,53
4977;0,53
4978;0,53
4979;0,53
4980;0,53
4981;0,53
4982;0,53
4983;0,53
4984;0,53
4985;0,53
4986;0,53
4987;0,53
4988;0,53
4989;0,53
4990;0,53
4991;0,53
4992;0,53
4993;0,53
4994;0,53
4995;0,53
4996;0,53
4997;0,53
4998;0,53
4999;0,53
5000;0,53
5001;0,53
5002;0,53
5003;0,53
5004;0,53
5005;0,53
5006;0,53
5007;0,53
5008;0,53
5009;0,53
5010;0,53
5011;0,53
5012;0,53
5013;0,53
5014;0,53
5015;0,53
5016;0,53
5017;0,53
5018;0,53
5019;0,53
5020;0,53
5021;0,53
5022;0,53
5023;0,53
5024;0,53
5025;0,53
5026;0,53
5027;0,53
5028;0,53
5029;0,53
5030;0,53
5031;0,53
5032;0,53
5033;0,53
5034;0,53
5035;0,53
5036;0,53
5037;0,53
5038;0,53
5039;0,53
5040;0,53
5041;0,53
5042;0,53
5043;0,53
5044;0,53
5045;0,53
5046;0,53
5047;0,53
5048;0,53
5049;0,53
5050;0,53
5051;0,53
5052;0,53
5053;0,53
5054;0,53
5055;0,53
5056;0,53
5057;0,53
5058;0,53
5059;0,53
5060;0,53
5061;0,53
5062;0,53
5063;0,53
5064;0,53
5065;0,53
5066;0,53
5067;0,53
5068;0,53
5069;0,53
5070;0,53
5071;0,53
5072;0,53
5073;0,53
5074;0,53
5075;0,53
5076;0,53
5077;0,53
5078;0,53
5079;0,53
5080;0,53
5081;0,53
5082;0,53
5083;0,53
5084;0,53
5085;0,53
5086;0,53
5087;0,53
5088;0,49
5089;0,49
5090;0,49
5091;0,49
5092;0,49
5093;0,49
5094;0,49
5095;0,49
5096;0,49
5097;0,49
5098;0,49
5099;0,49
5100;0,49
5101;0,49
5102;0,49
5103;0,49
5104;0,49
5105;0,49
5106;0,49
5107;0,49
5108;0,49
5109;0,49
5110;0,49
5111;0,49
5112;0,49
5113;0,49
5114;0,49
5115;0,49
5116;0,49
5117;0,49
5118;0,49
5119;0,49
5120;0,49
5121;0,49
5122;0,49
5123;0,49
5124;0,49
5125;0,49
5126;0,49
5127;0,49
5128;0,49
5129;0,49
5130;0,49
5131;0,49
5132;0,49
5133;0,49
5134;0,49
5135;0,49
5136;0,49
5137;0,49
5138;0,49
5139;0,49
5140;0,49
5141;0,49
5142;0,49
5143;0,49
5144;0,49
5145;0,49
5146;0,49
5147;0,49
5148;0,49
5149;0,49
5150;0,49
5151;0,49
5152;0,49
5153;0,49
5154;0,49
5155;0,49
5156;0,49
5157;0,49
5158;0,49
5159;0,49
5160;0,49
5161;0,49
5162;0,49
5163;0,49
5164;0,49
5165;0,49
5166;0,49
5167;0,49
5168;0,49
5169;0,49
5170;0,49
5171;0,49
5172;0,49
5173;0,49
5174;0,49
5175;0,49
5176;0,49
5177;0,49
5178;0,49
5179;0,49
5180;0,49
5181;0,49
5182;0,49
5183;0,49
5184;0,49
5185;0,49
5186;0,49
5187;0,49
5188;0,49
5189;0,49
5190;0,49
5191;0,49
5192;0,49
5193;0,49
5194;0,49
5195;0,49
5196;0,49
5197;0,49
5198;0,49
5199;0,49
5200;0,49
5201;0,49
5202;0,49
5203;0,49
5204;0,49
5205;0,49
5206;0,49
5207;0,49
5208;0,49
5209;0,49
5210;0,49
5211;0,49
5212;0,49
5213;0,49
5214;0,49
5215;0,49
5216;0,49
5217;0,49
5218;0,49
5219;0,49
5220;0,49
5221;0,49
5222;0,49
5223;0,49
5224;0,49
5225;0,49
5226;0,49
5227;0,49
5228;0,49
5229;0,49
5230;0,49
5231;0,49
5232;0,49
5233;0,49
5234;0,49
5235;0,49
5236;0,49
5237;0,49
5238;0,49
5239;0,49
5240;0,49
5241;0,49
5242;0,49
5243;0,49
5244;0,49
5245;0,49
5246;0,49
5247;0,49
5248;0,49
5249;0,49
5250;0,49
5251;0,49
5252;0,49
5253;0,49
5254;0,49
5255;0,49
5256;0,49
5257;0,49
5258;0,49
5259;0,49
5260;0,49
5261;0,49
5262;0,49
5263;0,49
5264;0,49
5265;0,49
5266;0,49
5267;0,49
5268;0,49
5269;0,49
5270;0,49
5271;0,49
5272;0,49
5273;0,49
5274;0,49
5275;0,49
5276;0,49
5277;0,49
5278;0,49
5279;0,49
5280;0,49
5281;0,49
5282;0,49
5283;0,49
5284;0,49
5285;0,49
5286;0,49
5287;0,49
5288;0,49
5289;0,49
5290;0,49
5291;0,49
5292;0,49
5293;0,49
5294;0,49
5295;0,49
5296;0,49
5297;0,49
5298;0,49
5299;0,49
5300;0,49
5301;0,49
5302;0,49
5303;0,49
5304;0,49
5305;0,49
5306;0,49
5307;0,49
5308;0,49
5309;0,49
5310;0,49
5311;0,49
5312;0,49
5313;0,49
5314;0,49
5315;0,49
5316;0,49
5317;0,49
5318;0,49
5319;0,49
5320;0,49
5321;0,49
5322;0,49
5323;0,49
5324;0,49
5325;0,49
5326;0,49
5327;0,49
5328;0,49
5329;0,49
5330;0,49
5331;0,49
5332;0,49
5333;0,49
5334;0,49
5335;0,49
5336;0,49
5337;0,49
5338;0,49
5339;0,49
5340;0,49
5341;0,49
5342;0,49
5343;0,49
5344;0,49
5345;0,49
5346;0,49
5347;0,49
5348;0,49
5349;0,49
5350;0,49
5351;0,49
5352;0,49
5353;0,49
5354;0,49
5355;0,49
5356;0,49
5357;0,49
5358;0,49
5359;0,49
5360;0,49
5361;0,49
5362;0,49
5363;0,49
5364;0,49
5365;0,49
5366;0,49
5367;0,49
5368;0,49
5369;0,49
5370;0,49
5371;0,49
5372;0,49
5373;0,49
5374;0,49
5375;0,49
5376;0,49
5377;0,49
5378;0,49
5379;0,49
5380;0,49
5381;0,49
5382;0,49
5383;0,49
5384;0,49
5385;0,49
5386;0,49
5387;0,49
5388;0,49
5389;0,49
5390;0,49
5391;0,49
5392;0,49
5393;0,49
5394;0,49
5395;0,49
5396;0,49
5397;0,49
5398;0,49
5399;0,49
5400;0,49
5401;0,49
5402;0,49
5403;0,49
5404;0,49
5405;0,49
5406;0,49
5407;0,49
5408;0,49
5409;0,49
5410;0,49
5411;0,49
5412;0,49
5413;0,49
5414;0,49
5415;0,49
5416;0,49
5417;0,49
5418;0,49
5419;0,49
5420;0,49
5421;0,49
5422;0,49
5423;0,49
5424;0,49
5425;0,49
5426;0,49
5427;0,49
5428;0,49
5429;0,49
5430;0,49
5431;0,49
5432;0,49
5433;0,49
5434;0,49
5435;0,49
5436;0,49
5437;0,49
5438;0,49
5439;0,49
5440;0,49
5441;0,49
5442;0,49
5443;0,49
5444;0,49
5445;0,49
5446;0,49
5447;0,49
5448;0,49
5449;0,49
5450;0,49
5451;0,49
5452;0,49
5453;0,49
5454;0,49
5455;0,49
5456;0,49
5457;0,49
5458;0,49
5459;0,49
5460;0,49
5461;0,49
5462;0,49
5463;0,49
5464;0,49
5465;0,49
5466;0,49
5467;0,49
5468;0,49
5469;0,49
5470;0,49
5471;0,49
5472;0,49
5473;0,49
5474;0,49
5475;0,49
5476;0,49
5477;0,49
5478;0,49
5479;0,49
5480;0,49
5481;0,49
5482;0,49
5483;0,49
5484;0,49
5485;0,49
5486;0,49
5487;0,49
5488;0,49
5489;0,49
5490;0,49
5491;0,49
5492;0,49
5493;0,49
5494;0,49
5495;0,49
5496;0,49
5497;0,49
5498;0,49
5499;0,49
5500;0,49
5501;0,49
5502;0,49
5503;0,49
5504;0,49
5505;0,49
5506;0,49
5507;0,49
5508;0,49
5509;0,49
5510;0,49
5511;0,49
5512;0,49
5513;0,49
5514;0,49
5515;0,49
5516;0,49
5517;0,49
5518;0,49
5519;0,49
5520;0,49
5521;0,49
5522;0,49
5523;0,49
5524;0,49
5525;0,49
5526;0,49
5527;0,49
5528;0,49
5529;0,49
5530;0,49
5531;0,49
5532;0,49
5533;0,49
5534;0,49
5535;0,49
5536;0,49
5537;0,49
5538;0,49
5539;0,49
5540;0,49
5541;0,49
5542;0,49
5543;0,49
5544;0,49
5545;0,49
5546;0,49
5547;0,49
5548;0,49
5549;0,49
5550;0,49
5551;0,49
5552;0,49
5553;0,49
5554;0,49
5555;0,49
5556;0,49
5557;0,49
5558;0,49
5559;0,49
5560;0,49
5561;0,49
5562;0,49
5563;0,49
5564;0,49
5565;0,49
5566;0,49
5567;0,49
5568;0,49
5569;0,49
5570;0,49
5571;0,49
5572;0,49
5573;0,49
5574;0,49
5575;0,49
5576;0,49
5577;0,49
5578;0,49
5579;0,49
5580;0,49
5581;0,49
5582;0,49
5583;0,49
5584;0,49
5585;0,49
5586;0,49
5587;0,49
5588;0,49
5589;0,49
5590;0,49
5591;0,49
5592;0,49
5593;0,49
5594;0,49
5595;0,49
5596;0,49
5597;0,49
5598;0,49
5599;0,49
5600;0,49
5601;0,49
5602;0,49
5603;0,49
5604;0,49
5605;0,49
5606;0,49
5607;0,49
5608;0,49
5609;0,49
5610;0,49
5611;0,49
5612;0,49
5613;0,49
5614;0,49
5615;0,49
5616;0,49
5617;0,49
5618;0,49
5619;0,49
5620;0,49
5621;0,49
5622;0,49
5623;0,49
5624;0,49
5625;0,49
5626;0,49
5627;0,49
5628;0,49
5629;0,49
5630;0,49
5631;0,49
5632;0,49
5633;0,49
5634;0,49
5635;0,49
5636;0,49
5637;0,49
5638;0,49
5639;0,49
5640;0,49
5641;0,49
5642;0,49
5643;0,49
5644;0,49
5645;0,49
5646;0,49
5647;0,49
5648;0,49
5649;0,49
5650;0,49
5651;0,49
5652;0,49
5653;0,49
5654;0,49
5655;0,49
5656;0,49
5657;0,49
5658;0,49
5659;0,49
5660;0,49
5661;0,49
5662;0,49
5663;0,49
5664;0,49
5665;0,49
5666;0,49
5667;0,49
5668;0,49
5669;0,49
5670;0,49
5671;0,49
5672;0,49
5673;0,49
5674;0,49
5675;0,49
5676;0,49
5677;0,49
5678;0,49
5679;0,49
5680;0,49
5681;0,49
5682;0,49
5683;0,49
5684;0,49
5685;0,49
5686;0,49
5687;0,49
5688;0,49
5689;0,49
5690;0,49
5691;0,49
5692;0,49
5693;0,49
5694;0,49
5695;0,49
5696;0,49
5697;0,49
5698;0,49
5699;0,49
5700;0,49
5701;0,49
5702;0,49
5703;0,49
5704;0,49
5705;0,49
5706;0,49
5707;0,49
5708;0,49
5709;0,49
5710;0,49
5711;0,49
5712;0,49
5713;0,49
5714;0,49
5715;0,49
5716;0,49
5717;0,49
5718;0,49
5719;0,49
5720;0,49
5721;0,49
5722;0,49
5723;0,49
5724;0,49
5725;0,49
5726;0,49
5727;0,49
5728;0,49
5729;0,49
5730;0,49
5731;0,49
5732;0,49
5733;0,49
5734;0,49
5735;0,49
5736;0,49
5737;0,49
5738;0,49
5739;0,49
5740;0,49
5741;0,49
5742;0,49
5743;0,49
5744;0,49
5745;0,49
5746;0,49
5747;0,49
5748;0,49
5749;0,49
5750;0,49
5751;0,49
5752;0,49
5753;0,49
5754;0,49
5755;0,49
5756;0,49
5757;0,49
5758;0,49
5759;0,49
5760;0,49
5761;0,49
5762;0,49
5763;0,49
5764;0,49
5765;0,49
5766;0,49
5767;0,49
5768;0,49
5769;0,49
5770;0,49
5771;0,49
5772;0,49
5773;0,49
5774;0,49
5775;0,49
5776;0,49
5777;0,49
5778;0,49
5779;0,49
5780;0,49
5781;0,49
5782;0,49
5783;0,49
5784;0,49
5785;0,49
5786;0,49
5787;0,49
5788;0,49
5789;0,49
5790;0,49
5791;0,49
5792;0,49
5793;0,49
5794;0,49
5795;0,49
5796;0,49
5797;0,49
5798;0,49
5799;0,49
5800;0,49
5801;0,49
5802;0,49
5803;0,49
5804;0,49
5805;0,49
5806;0,49
5807;0,49
5808;0,49
5809;0,49
5810;0,49
5811;0,49
5812;0,49
5813;0,49
5814;0,49
5815;0,49
5816;0,49
5817;0,49
5818;0,49
5819;0,49
5820;0,49
5821;0,49
5822;0,49
5823;0,49
5824;0,49
5825;0,49
5826;0,49
5827;0,49
5828;0,49
5829;0,49
5830;0,49
5831;0,49
5832;0,48
5833;0,48
5834;0,48
5835;0,48
5836;0,48
5837;0,48
5838;0,48
5839;0,48
5840;0,48
5841;0,48
5842;0,48
5843;0,48
5844;0,48
5845;0,48
5846;0,48
5847;0,48
5848;0,48
5849;0,48
5850;0,48
5851;0,48
5852;0,48
5853;0,48
5854;0,48
5855;0,48
5856;0,48
5857;0,48
5858;0,48
5859;0,48
5860;0,48
5861;0,48
5862;0,48
5863;0,48
5864;0,48
5865;0,48
5866;0,48
5867;0,48
5868;0,48
5869;0,48
5870;0,48
5871;0,48
5872;0,48
5873;0,48
5874;0,48
5875;0,48
5876;0,48
5877;0,48
5878;0,48
5879;0,48
5880;0,48
5881;0,48
5882;0,48
5883;0,48
5884;0,48
5885;0,48
5886;0,48
5887;0,48
5888;0,48
5889;0,48
5890;0,48
5891;0,48
5892;0,48
5893;0,48
5894;0,48
5895;0,48
5896;0,48
5897;0,48
5898;0,48
5899;0,48
5900;0,48
5901;0,48
5902;0,48
5903;0,48
5904;0,48
5905;0,48
5906;0,48
5907;0,48
5908;0,48
5909;0,48
5910;0,48
5911;0,48
5912;0,48
5913;0,48
5914;0,48
5915;0,48
5916;0,48
5917;0,48
5918;0,48
5919;0,48
5920;0,48
5921;0,48
5922;0,48
5923;0,48
5924;0,48
5925;0,48
5926;0,48
5927;0,48
5928;0,48
5929;0,48
5930;0,48
5931;0,48
5932;0,48
5933;0,48
5934;0,48
5935;0,48
5936;0,48
5937;0,48
5938;0,48
5939;0,48
5940;0,48
5941;0,48
5942;0,48
5943;0,48
5944;0,48
5945;0,48
5946;0,48
5947;0,48
5948;0,48
5949;0,48
5950;0,48
5951;0,48
5952;0,48
5953;0,48
5954;0,48
5955;0,48
5956;0,48
5957;0,48
5958;0,48
5959;0,48
5960;0,48
5961;0,48
5962;0,48
5963;0,48
5964;0,48
5965;0,48
5966;0,48
5967;0,48
5968;0,48
5969;0,48
5970;0,48
5971;0,48
5972;0,48
5973;0,48
5974;0,48
5975;0,48
5976;0,48
5977;0,48
5978;0,48
5979;0,48
5980;0,48
5981;0,48
5982;0,48
5983;0,48
5984;0,48
5985;0,48
5986;0,48
5987;0,48
5988;0,48
5989;0,48
5990;0,48
5991;0,48
5992;0,48
5993;0,48
5994;0,48
5995;0,48
5996;0,48
5997;0,48
5998;0,48
5999;0,48
6000;0,48
6001;0,48
6002;0,48
6003;0,48
6004;0,48
6005;0,48
6006;0,48
6007;0,48
6008;0,48
6009;0,48
6010;0,48
6011;0,48
6012;0,48
6013;0,48
6014;0,48
6015;0,48
6016;0,48
6017;0,48
6018;0,48
6019;0,48
6020;0,48
6021;0,48
6022;0,48
6023;0,48
6024;0,48
6025;0,48
6026;0,48
6027;0,48
6028;0,48
6029;0,48
6030;0,48
6031;0,48
6032;0,48
6033;0,48
6034;0,48
6035;0,48
6036;0,48
6037;0,48
6038;0,48
6039;0,48
6040;0,48
6041;0,48
6042;0,48
6043;0,48
6044;0,48
6045;0,48
6046;0,48
6047;0,48
6048;0,48
6049;0,48
6050;0,48
6051;0,48
6052;0,48
6053;0,48
6054;0,48
6055;0,48
6056;0,48
6057;0,48
6058;0,48
6059;0,48
6060;0,48
6061;0,48
6062;0,48
6063;0,48
6064;0,48
6065;0,48
6066;0,48
6067;0,48
6068;0,48
6069;0,48
6070;0,48
6071;0,48
6072;0,48
6073;0,48
6074;0,48
6075;0,48
6076;0,48
6077;0,48
6078;0,48
6079;0,48
6080;0,48
6081;0,48
6082;0,48
6083;0,48
6084;0,48
6085;0,48
6086;0,48
6087;0,48
6088;0,48
6089;0,48
6090;0,48
6091;0,48
6092;0,48
6093;0,48
6094;0,48
6095;0,48
6096;0,48
6097;0,48
6098;0,48
6099;0,48
6100;0,48
6101;0,48
6102;0,48
6103;0,48
6104;0,48
6105;0,48
6106;0,48
6107;0,48
6108;0,48
6109;0,48
6110;0,48
6111;0,48
6112;0,48
6113;0,48
6114;0,48
6115;0,48
6116;0,48
6117;0,48
6118;0,48
6119;0,48
6120;0,48
6121;0,48
6122;0,48
6123;0,48
6124;0,48
6125;0,48
6126;0,48
6127;0,48
6128;0,48
6129;0,48
6130;0,48
6131;0,48
6132;0,48
6133;0,48
6134;0,48
6135;0,48
